Unnamed: 0,elec,community,ID,Posting ID,community_elec,Title,Body,Text,Dates,Year,Month,Day,Time,Hits cnt,Rec cnt,ner,person,pred_Kc_kmhas,softmax_Kc_kmhas,pred_Ko_kodoli,softmax_Ko_kodoli,pred_Ro_kodoli,softmax_Ro_kodoli,max_sft,max_sft_label,avg_sft,avg_sft_label,ensemble_score
171059,20,MLB,20MLB31264,202203040066170724,MLB20,유시민 열심히 방송출연하네요 6,어제 100분토론 하고지금 뉴스외전 나오고대선 후 정치활동 할려고 하는지부쩍 많이 다니네,유시민 열심히 방송출연하네요 어제 100분토론 하고지금 뉴스외전 나오고대선 후 정치활동 할려고 하는지부쩍 많이 다니네,2022-03-04,2022,3,4,15:50:00,789,0,"[('유시민', 'B-PER'), ('열심히', 'O'), ('방송', 'O'), ('출연', 'O'), ('하', 'O'), ('네요', 'O'), ('6', 'B-NOH'), ('어제', 'O'), ('100', 'B-NOH'), ('분', 'I-NOH'), ('토론', 'O'), ('하', 'O'), ('고', 'O'), ('지금', 'O'), ('뉴스', 'O'), ('외전', 'O'), ('나오', 'O'), ('고', 'O'), ('대선', 'O'), ('후', 'O'), ('정치', 'O'), ('활동', 'O'), ('할려고', 'O'), ('하', 'O'), ('는지', 'O'), ('부쩍', 'O'), ('많이', 'O'), ('다니', 'O'), ('네', 'O')]",['유시민'],0,0.0607999999999999,0,0.372299999999999,0,0.0069,0.372299999999999,0,0.1467,0,0
151768,20,MLB,20MLB11973,202203090066370188,MLB20,부산 중구는 주택가가 없나요 2,"부산 유권자수 2,921,510명인데, 중구는 38,032명","부산 중구는 주택가가 없나요 부산 유권자수 ,,510명인데, 중구는 ,032명",2022-03-09,2022,3,9,18:39:00,205,0,"[('부산', 'B-LOC'), ('중구', 'I-LOC'), ('는', 'O'), ('주택가', 'O'), ('가', 'O'), ('없', 'O'), ('나요', 'O'), ('2', 'B-NOH'), ('부산', 'B-LOC'), ('유권자', 'O'), ('수', 'O'), ('2', 'B-NOH'), (',', 'I-NOH'), ('921', 'I-NOH'), (',', 'I-NOH'), ('510', 'I-NOH'), ('명', 'I-NOH'), ('인데', 'O'), (',', 'O'), ('중구', 'B-LOC'), ('는', 'O'), ('38', 'B-NOH'), (',', 'I-NOH'), ('032', 'I-NOH'), ('명', 'I-NOH')]",[],0,0.0658999999999999,0,0.0762,0,0.0077,0.0762,0,0.0499,0,0
182923,20,MLB,20MLB43128,202203010066052347,MLB20,"유관순, 그리운 미XX 간다 3 1절에 與이병훈이 올린 시 2","지금 조중동 다 물었고, 커뮤들도 이걸로 난리났네요","유관순, 그리운 미XX 간다 1절에 與이병훈이 올린 시 지금 조중동 다 물었고, 커뮤들도 이걸로 난리났네요",2022-03-01,2022,3,1,15:48:00,422,0,"[('유관순', 'B-PER'), (',', 'O'), ('그리운', 'B-POH'), ('미', 'I-POH'), ('XX', 'I-POH'), ('간다', 'I-POH'), ('3', 'B-NOH'), ('1', 'B-DAT'), ('절', 'I-DAT'), ('에', 'O'), ('與', 'O'), ('이병훈', 'B-PER'), ('이', 'O'), ('올린', 'O'), ('시', 'O'), ('2', 'B-NOH'), ('지금', 'O'), ('조중동', 'B-ORG'), ('다', 'O'), ('물', 'O'), ('었', 'O'), ('고', 'O'), (',', 'O'), ('커', 'O'), ('뮤', 'O'), ('들', 'O'), ('도', 'O'), ('이걸로', 'O'), ('난리', 'O'), ('났', 'O'), ('네요', 'O')]","['유관순', '이병훈']",0,0.0845,0,0.0573,0,0.0161,0.0845,0,0.0526,0,0
176729,20,MLB,20MLB36934,202203030066115485,MLB20,여성시대도 난리났네요 3,조선족 언냐들 지금 너무 떨리는즁 ㅠㅜ,여성시대도 난리났네요 조선족 언냐들 지금 너무 떨리는즁 ㅠㅜ,2022-03-03,2022,3,3,04:10:00,4797,0,"[('여성', 'O'), ('시대', 'O'), ('도', 'O'), ('난리', 'O'), ('났', 'O'), ('네요', 'O'), ('3', 'B-NOH'), ('조선족', 'I-NOH'), ('언', 'O'), ('냐', 'O'), ('들', 'O'), ('지금', 'O'), ('너무', 'O'), ('떨리', 'O'), ('는', 'O'), ('즁', 'O'), ('ㅠㅜ', 'O')]",[],0,0.2426,0,0.0697999999999999,1,0.5694,0.5694,1,0.2939,0,1
188072,20,MLB,20MLB48277,202202270065985072,MLB20,전화위복이 될수도있죠 1,철수놈이 저리발악하면 제2의 정몽준이되는거 아닌가요 아직도 생생해요 놈현이 대선하루전에 몽준이의 지지철회소식듣고 집까지 찾아갔다가 문전박대당했지만 결국당선됬죠이번에 3석짜리 지지율 7프로놈이 40이 훌쩍넘는 제1야당 대통령후보한테 날로먹으려 저발악과 억지를 쓰는것보고 철수놈한테 학을띤인간들 많을겁니다전화위복이 될수도있어요내생각이 틀린걸까요,전화위복이 될수도있죠 철수놈이 저리발악하면 제2의 정몽준이되는거 아닌가요 아직도 생생해요 놈현이 대선하루전에 몽준이의 지지철회소식듣고 집까지 찾아갔다가 문전박대당했지만 결국당선됬죠이번에 3석짜리 지지율 7프로놈이 40이 훌쩍넘는 제1야당 대통령후보한테 날로먹으려 저발악과 억지를 쓰는것보고 철수놈한테 학을띤인간들 많을겁니다전화위복이 될수도있어요내생각이 틀린걸까요,2022-02-27,2022,2,27,16:34:00,264,0,"[('전화위복', 'O'), ('이', 'O'), ('될', 'O'), ('수', 'O'), ('도', 'O'), ('있', 'O'), ('죠', 'O'), ('1', 'B-NOH'), ('철', 'I-NOH'), ('수놈', 'O'), ('이', 'O'), ('저리', 'O'), ('발악', 'O'), ('하', 'O'), ('면', 'O'), ('제', 'B-NOH'), ('2', 'I-NOH'), ('의', 'O'), ('정몽준', 'B-PER'), ('이', 'O'), ('되', 'O'), ('는', 'O'), ('거', 'O'), ('아닌가요', 'O'), ('아직', 'O'), ('도', 'O'), ('생생', 'O'), ('해요', 'O'), ('놈', 'B-PER'), ('현', 'I-PER'), ('이', 'O'), ('대선', 'O'), ('하루', 'O'), ('전', 'O'), ('에', 'O'), ('몽', 'B-PER'), ('준이', 'I-PER'), ('의', 'O'), ('지지', 'O'), ('철회', 'O'), ('소식', 'O'), ('듣', 'O'), ('고', 'O'), ('집', 'O'), ('까지', 'O'), ('찾아갔', 'O'), ('다가', 'O'), ('문전', 'O'), ('박대', 'O'), ('당했', 'O'), ('지만', 'O'), ('결국', 'O'), ('당선', 'O'), ('됬', 'O'), ('죠', 'O'), ('이번', 'O'), ('에', 'O'), ('3', 'B-NOH'), ('석', 'I-NOH'), ('짜리', 'O'), ('지지율', 'O'), ('7', 'B-NOH'), ('프로', 'I-NOH'), ('놈', 'O'), ('이', 'O'), ('40', 'B-NOH'), ('이', 'O'), ('훌쩍', 'O'), ('넘', 'O'), ('는', 'O'), ('제', 'O'), ('1', 'B-NOH'), ('야당', 'I-NOH'), ('대통령', 'O'), ('후보', 'O'), ('한테', 'O'), ('날로', 'O'), ('먹', 'O'), ('으려', 'O'), ('저', 'O'), ('발악', 'O'), ('과', 'O'), ('억지', 'O'), ('를', 'O'), ('쓰', 'O'), ('는', 'O'), ('것', 'O'), ('보고', 'O'), ('철수', 'B-PER'), ('놈', 'O'), ('한테', 'O'), ('학', 'O'), ('을', 'O'), ('띤', 'O'), ('인간', 'O'), ('들', 'O'), ('많', 'O'), ('을', 'O'), ('겁니다', 'O'), ('전화위복', 'O'), ('이', 'O'), ('될', 'O'), ('수', 'O'), ('도', 'O'), ('있', 'O'), ('어요', 'O'), ('내', 'O'), ('생각', 'O'), ('이', 'O'), ('틀린', 'O'), ('걸까요', 'O')]","['정몽준', '놈현', '몽준이', '철수']",0,0.3468,0,0.0497999999999999,1,0.8329,0.8329,1,0.4098,0,1
145247,20,MLB,20MLB5452,202203090066406449,MLB20,전라도는 왜 이재명일까요 4,그냥 민주당이라서,전라도는 왜 이재명일까요 그냥 민주당이라서,2022-03-09,2022,3,9,21:57:00,192,0,"[('전라도', 'B-LOC'), ('는', 'O'), ('왜', 'O'), ('이재명', 'B-PER'), ('일까요', 'O'), ('4', 'B-NOH'), ('그냥', 'O'), ('민주당', 'B-ORG'), ('이', 'O'), ('라서', 'O')]",['이재명'],0,0.2005,0,0.0591,0,0.0642,0.2005,0,0.1079,0,0
182335,20,MLB,20MLB42540,202203010066059673,MLB20,외국에서는 이번 한국 러시아 제재 의외로 보네요 1,러시아 경제 제재에 한국과 싱가포르가 동참한걸의외라고 보도들 하네요한국이 그동안 이런 제재에 동참을 잘 안했나봐요Hayes On Unprecedented Global Consensus Of Resistance To Putin s Invasion,외국에서는 이번 한국 러시아 제재 의외로 보네요 러시아 경제 제재에 한국과 싱가포르가 동참한걸의외라고 보도들 하네요한국이 그동안 이런 제재에 동참을 잘 안했나봐요Hayes On Unprecedented Global Consensus Of Resistance To Putin s Invasion,2022-03-01,2022,3,1,19:40:00,759,0,"[('외국', 'O'), ('에서', 'O'), ('는', 'O'), ('이번', 'O'), ('한국', 'B-ORG'), ('러시아', 'B-ORG'), ('제재', 'O'), ('의외', 'O'), ('로', 'O'), ('보', 'O'), ('네요', 'O'), ('1', 'B-NOH'), ('러시아', 'B-ORG'), ('경제', 'O'), ('제재', 'O'), ('에', 'O'), ('한국', 'B-ORG'), ('과', 'O'), ('싱가포르', 'B-ORG'), ('가', 'O'), ('동참', 'O'), ('한', 'O'), ('걸', 'O'), ('의외', 'O'), ('라고', 'O'), ('보도', 'O'), ('들', 'O'), ('하', 'O'), ('네요', 'O'), ('한국', 'B-ORG'), ('이', 'O'), ('그', 'O'), ('동안', 'O'), ('이런', 'O'), ('제재', 'O'), ('에', 'O'), ('동참', 'O'), ('을', 'O'), ('잘', 'O'), ('안', 'O'), ('했', 'O'), ('나', 'O'), ('봐요', 'O'), ('Hayes', 'O'), ('On', 'O'), ('Unprecedented', 'O'), ('Global', 'O'), ('Consensus', 'O'), ('Of', 'O'), ('Resistance', 'O'), ('To', 'O'), ('Putin', 'O'), ('s', 'O'), ('Invasion', 'O')]",[],0,0.0442,0,0.0627999999999999,0,0.0027,0.0627999999999999,0,0.0366,0,0
150616,20,MLB,20MLB10821,202203090066377241,MLB20,전라도 사람들은 평생 오일장이나 가세요 ㅋㅋ,진짜 병이다 병 ㅋㅋㅋ,전라도 사람들은 평생 오일장이나 가세요 ㅋㅋ 진짜 병이다 병 ㅋㅋㅋ,2022-03-09,2022,3,9,19:38:00,67,0,"[('전라도', 'B-LOC'), ('사람', 'O'), ('들', 'O'), ('은', 'O'), ('평생', 'O'), ('오', 'O'), ('일', 'O'), ('장', 'I-POH'), ('이나', 'O'), ('가', 'O'), ('세요', 'O'), ('ㅋㅋ', 'O'), ('진짜', 'O'), ('병', 'O'), ('이', 'O'), ('다', 'O'), ('병', 'O'), ('ㅋㅋㅋ', 'O')]",[],1,0.9324,0,0.0869999999999999,1,0.6319,0.9324,1,0.5504,1,2
150377,20,MLB,20MLB10582,202203090066378477,MLB20,윤석열 7 이겼고 사전투표 1만명 보정된거라고 하네요 36,맞나요 썰인가요 자야되나봐야되나,윤석열 이겼고 사전투표 1만명 보정된거라고 하네요 맞나요 썰인가요 자야되나봐야되나,2022-03-09,2022,3,9,19:42:00,50413,0,"[('윤석열', 'B-PER'), ('7', 'B-NOH'), ('이겼', 'O'), ('고', 'O'), ('사전', 'O'), ('투표', 'O'), ('1', 'B-NOH'), ('만', 'I-NOH'), ('명', 'I-NOH'), ('보정', 'O'), ('된', 'O'), ('거', 'O'), ('라고', 'O'), ('하', 'O'), ('네요', 'O'), ('36', 'B-NOH'), ('맞', 'O'), ('나요', 'O'), ('썰', 'O'), ('인가요', 'O'), ('자야', 'O'), ('되', 'O'), ('나', 'O'), ('봐야', 'O'), ('되', 'O'), ('나', 'O')]",['윤석열'],0,0.0467999999999999,0,0.0503,0,0.0036,0.0503,0,0.0336,0,0
176108,20,MLB,20MLB36313,202203030066119409,MLB20,안철수 표정이 안좋네 3,윤석열이는 싱글벙글인데어떤 캐비넷 문건을 받았길래,안철수 표정이 안좋네 윤석열이는 싱글벙글인데어떤 캐비넷 문건을 받았길래,2022-03-03,2022,3,3,08:14:00,1343,0,"[('안철수', 'B-PER'), ('표정', 'O'), ('이', 'O'), ('안', 'O'), ('좋', 'O'), ('네', 'O'), ('3', 'B-NOH'), ('윤석열', 'B-PER'), ('이', 'O'), ('는', 'O'), ('싱글벙글', 'O'), ('인데', 'O'), ('어떤', 'O'), ('캐', 'O'), ('비', 'O'), ('넷', 'O'), ('문건', 'O'), ('을', 'O'), ('받', 'O'), ('았', 'O'), ('길래', 'O')]","['안철수', '윤석열']",0,0.2663,0,0.057,0,0.0090999999999999,0.2663,0,0.1108,0,0
