Unnamed: 0,elec,community,ID,Posting ID,community_elec,Title,Body,Text,Dates,Year,Month,Day,Time,Hits cnt,Rec cnt,ner,person,pred_Kc_kmhas,softmax_Kc_kmhas,pred_Ko_kodoli,softmax_Ko_kodoli,pred_Ro_kodoli,softmax_Ro_kodoli,max_sft,max_sft_label,avg_sft,avg_sft_label,ensemble_score
295618,20,MLB,20MLB155823,202201030064220913,MLB20,신지예 아웃이다 vs 위장쇼다 17,"전 전자라고 보는데, 이왕이면 새시대도 없애는게 깔끔해보이긴 합니다","신지예 아웃이다 vs 위장쇼다 전 전자라고 보는데, 이왕이면 새시대도 없애는게 깔끔해보이긴 합니다",2022-01-03,2022,1,3,12:59:00,610,0,"[('신', 'B-PER'), ('지예', 'I-PER'), ('아웃', 'O'), ('이', 'O'), ('다', 'O'), ('vs', 'O'), ('위장', 'O'), ('쇼', 'O'), ('다', 'O'), ('17', 'B-NOH'), ('전', 'I-NOH'), ('전자', 'O'), ('라고', 'O'), ('보', 'O'), ('는데', 'O'), (',', 'O'), ('이왕이면', 'O'), ('새', 'O'), ('시대', 'O'), ('도', 'O'), ('없애', 'O'), ('는', 'O'), ('게', 'O'), ('깔끔', 'O'), ('해', 'O'), ('보이', 'O'), ('긴', 'O'), ('합니다', 'O')]",['신지예'],0,0.126199999999999,1,0.9091,0,0.266,0.9091,1,0.4338,0,1
177885,20,MLB,20MLB38090,202203020066104070,MLB20,이재명 모녀 살인 조카 변호한거 모르는 사람들 많은거같네요 ㄷㄷㄷ 1,30살 누나랑 토론 같이 봤는데 저보고 진짜 했냐고 물어보더라구요 ㄷㄷ,이재명 모녀 살인 조카 변호한거 모르는 사람들 많은거같네요 ㄷㄷㄷ 30살 누나랑 토론 같이 봤는데 저보고 진짜 했냐고 물어보더라구요 ㄷㄷ,2022-03-02,2022,3,2,22:14:00,331,0,"[('이재명', 'B-PER'), ('모녀', 'O'), ('살인', 'O'), ('조카', 'O'), ('변호', 'O'), ('한', 'O'), ('거', 'O'), ('모르', 'O'), ('는', 'O'), ('사람', 'O'), ('들', 'O'), ('많', 'O'), ('은', 'O'), ('거', 'O'), ('같', 'O'), ('네요', 'O'), ('ㄷ', 'O'), ('ㄷ', 'O'), ('ㄷ', 'O'), ('1', 'B-NOH'), ('30', 'I-NOH'), ('살', 'I-NOH'), ('누나', 'O'), ('랑', 'O'), ('토론', 'O'), ('같이', 'O'), ('봤', 'O'), ('는데', 'O'), ('저', 'O'), ('보고', 'O'), ('진짜', 'O'), ('했', 'O'), ('냐고', 'O'), ('물', 'O'), ('어', 'O'), ('보', 'O'), ('더라구요', 'O'), ('ㄷ', 'O'), ('ㄷ', 'O')]",['이재명'],0,0.1619,0,0.0178,0,0.0138,0.1619,0,0.0645,0,0
235293,20,MLB,20MLB95498,202202030065172657,MLB20,심상정 포크볼 존나 웃기네요,죳불동무 홈런 치라고 던지는줄 방심시키더니포크볼 ㅋㅋ,심상정 포크볼 존나 웃기네요 죳불동무 홈런 치라고 던지는줄 방심시키더니포크볼 ㅋㅋ,2022-02-03,2022,2,3,21:46:00,289,0,"[('심상정', 'B-PER'), ('포크볼', 'O'), ('존나', 'O'), ('웃기', 'O'), ('네요', 'O'), ('죳불동무', 'O'), ('홈런', 'O'), ('치', 'O'), ('라고', 'O'), ('던지', 'O'), ('는', 'O'), ('줄', 'O'), ('방심', 'O'), ('시키', 'O'), ('더니', 'O'), ('포크볼', 'O'), ('ㅋㅋ', 'O')]",['심상정'],1,0.9437,0,0.3919,0,0.0322999999999999,0.9437,1,0.456,0,1
174926,20,MLB,20MLB35131,202203030066128454,MLB20,윤석열이 덩치가 크긴 크네요 JPG 9,비율도 좋아서 그런지 180이상으로 보이네요 178이지만,윤석열이 덩치가 크긴 크네요 JPG 비율도 좋아서 그런지 180이상으로 보이네요 178이지만,2022-03-03,2022,3,3,11:58:00,1853,0,"[('윤석열', 'B-PER'), ('이', 'O'), ('덩치', 'O'), ('가', 'O'), ('크', 'O'), ('긴', 'O'), ('크', 'O'), ('네요', 'O'), ('JPG', 'B-POH'), ('9', 'I-POH'), ('비율', 'O'), ('도', 'O'), ('좋', 'O'), ('아서', 'O'), ('그런지', 'O'), ('180', 'B-NOH'), ('이상', 'O'), ('으로', 'O'), ('보이', 'O'), ('네요', 'O'), ('178', 'B-NOH'), ('이', 'O'), ('지만', 'O')]",['윤석열'],0,0.106099999999999,0,0.0178,0,0.0021999999999999,0.106099999999999,0,0.042,0,0
275698,20,MLB,20MLB135903,202201080064422234,MLB20,극우보수는 국제뉴스같은거 안 보나요,선진국이 어떻게 돌아가는지 어떤 방향으로 가는지 모름 아님 알면서 애써 외면하는건가,극우보수는 국제뉴스같은거 안 보나요 선진국이 어떻게 돌아가는지 어떤 방향으로 가는지 모름 아님 알면서 애써 외면하는건가,2022-01-08,2022,1,8,20:06:00,86,0,"[('극우', 'O'), ('보수', 'O'), ('는', 'O'), ('국제', 'O'), ('뉴스', 'O'), ('같', 'O'), ('은', 'O'), ('거', 'O'), ('안', 'O'), ('보', 'O'), ('나요', 'O'), ('선진국', 'O'), ('이', 'O'), ('어떻게', 'O'), ('돌아가', 'O'), ('는지', 'O'), ('어떤', 'O'), ('방향', 'O'), ('으로', 'O'), ('가', 'O'), ('는지', 'O'), ('모름', 'O'), ('아님', 'O'), ('알', 'O'), ('면서', 'O'), ('애써', 'O'), ('외면', 'O'), ('하', 'O'), ('는', 'O'), ('건가', 'O')]",[],0,0.4755,0,0.0261,0,0.0304999999999999,0.4755,0,0.1774,0,0
177901,20,MLB,20MLB38106,202203020066103959,MLB20,토론 막판 분위기 살벌하네요,두 후보 모두 살기가 아주 ㄷㄷ둘 중 누구든 낙선하면 무사하지 못할 듯,토론 막판 분위기 살벌하네요 두 후보 모두 살기가 아주 ㄷㄷ둘 중 누구든 낙선하면 무사하지 못할 듯,2022-03-02,2022,3,2,22:12:00,472,0,"[('토론', 'O'), ('막판', 'O'), ('분위기', 'O'), ('살벌', 'O'), ('하', 'O'), ('네요', 'O'), ('두', 'B-NOH'), ('후보', 'I-NOH'), ('모두', 'O'), ('살', 'O'), ('기', 'O'), ('가', 'O'), ('아주', 'O'), ('ㄷ', 'O'), ('ㄷ', 'O'), ('둘', 'B-NOH'), ('중', 'O'), ('누구', 'O'), ('든', 'O'), ('낙선', 'O'), ('하', 'O'), ('면', 'O'), ('무사', 'O'), ('하', 'O'), ('지', 'O'), ('못할', 'O'), ('듯', 'O')]",[],0,0.162799999999999,0,0.0247,0,0.0084999999999999,0.162799999999999,0,0.0653,0,0
166899,20,MLB,20MLB27104,202203050066214971,MLB20,이번 사전투표 투표함 사태 어떻게 보시나요 5,해명 곧 나올까요,이번 사전투표 투표함 사태 어떻게 보시나요 해명 곧 나올까요,2022-03-05,2022,3,5,20:03:00,556,0,"[('이번', 'O'), ('사전', 'O'), ('투표', 'O'), ('투표함', 'O'), ('사태', 'O'), ('어떻', 'O'), ('게', 'O'), ('보', 'O'), ('시', 'O'), ('나요', 'O'), ('5', 'B-NOH'), ('해명', 'O'), ('곧', 'O'), ('나', 'O'), ('올까요', 'O')]",[],0,0.0289,0,0.0215999999999999,0,0.0142999999999999,0.0289,0,0.0216,0,0
155327,20,MLB,20MLB15532,202203090066342039,MLB20,8시 40분 본투표 후기,도착해서 들어가니 앞에 3명 줄서 있는데 그 3명 모두 주소지가 여기가 아닌 상황 발생 ㅋㅋ사전투표는 주소지가 어디든 상관 없지만 본투표는 주소지에서만 해야하는 걸 모르는 사람이 아직 많다고 느꼈네요 이곳이 시골이라 타지역서 일하는 사람들이 많긴 한데 원래 이른 시간에 투표하는 노인분들이 안 보이시는 거 보면 다들 사전투표 하신 모양아 안철수는 본투표에산 사퇴표기가 안되나 보더군요 안철수 사표도 꽤 나올듯 싶던데,8시 40분 본투표 후기 도착해서 들어가니 앞에 3명 줄서 있는데 그 3명 모두 주소지가 여기가 아닌 상황 발생 ㅋㅋ사전투표는 주소지가 어디든 상관 없지만 본투표는 주소지에서만 해야하는 걸 모르는 사람이 아직 많다고 느꼈네요 이곳이 시골이라 타지역서 일하는 사람들이 많긴 한데 원래 이른 시간에 투표하는 노인분들이 안 보이시는 거 보면 다들 사전투표 하신 모양아 안철수는 본투표에산 사퇴표기가 안되나 보더군요 안철수 사표도 꽤 나올듯 싶던데,2022-03-09,2022,3,9,08:43:00,485,0,"[('8', 'B-TIM'), ('시', 'I-TIM'), ('40', 'I-TIM'), ('분', 'I-TIM'), ('본', 'O'), ('투표', 'O'), ('후기', 'O'), ('도착', 'O'), ('해서', 'O'), ('들어가', 'O'), ('니', 'O'), ('앞', 'O'), ('에', 'O'), ('3', 'B-NOH'), ('명', 'I-NOH'), ('줄', 'O'), ('서', 'O'), ('있', 'O'), ('는데', 'O'), ('그', 'O'), ('3', 'B-NOH'), ('명', 'I-NOH'), ('모두', 'O'), ('주소지', 'O'), ('가', 'O'), ('여기', 'O'), ('가', 'O'), ('아닌', 'O'), ('상황', 'O'), ('발생', 'O'), ('ㅋㅋ', 'O'), ('사전', 'O'), ('투표', 'O'), ('는', 'O'), ('주소지', 'O'), ('가', 'O'), ('어디', 'O'), ('든', 'O'), ('상관', 'O'), ('없', 'O'), ('지만', 'O'), ('본', 'O'), ('투표', 'O'), ('는', 'O'), ('주소지', 'O'), ('에서', 'O'), ('만', 'O'), ('해야', 'O'), ('하', 'O'), ('는', 'O'), ('걸', 'O'), ('모르', 'O'), ('는', 'O'), ('사람', 'O'), ('이', 'O'), ('아직', 'O'), ('많', 'O'), ('다고', 'O'), ('느꼈', 'O'), ('네요', 'O'), ('이곳', 'O'), ('이', 'O'), ('시골', 'O'), ('이', 'O'), ('라', 'O'), ('타', 'O'), ('지', 'O'), ('역서', 'O'), ('일', 'O'), ('하', 'O'), ('는', 'O'), ('사람', 'O'), ('들', 'O'), ('이', 'O'), ('많', 'O'), ('긴', 'O'), ('한데', 'O'), ('원래', 'O'), ('이른', 'O'), ('시간', 'O'), ('에', 'O'), ('투표', 'O'), ('하', 'O'), ('는', 'O'), ('노인', 'O'), ('분', 'O'), ('들', 'O'), ('이', 'O'), ('안', 'O'), ('보이', 'O'), ('시', 'O'), ('는', 'O'), ('거', 'O'), ('보', 'O'), ('면', 'O'), ('다', 'O'), ('들', 'O'), ('사전', 'O'), ('투표', 'O'), ('하', 'O'), ('신', 'O'), ('모양', 'O'), ('아', 'O'), ('안철수', 'B-PER'), ('는', 'O'), ('본', 'O'), ('투표', 'O'), ('에', 'O'), ('산', 'O'), ('사퇴', 'O'), ('표기', 'O'), ('가', 'O'), ('안', 'O'), ('되', 'O'), ('나', 'O'), ('보', 'O'), ('더군요', 'O'), ('안철수', 'B-PER'), ('사표', 'O'), ('도', 'O'), ('꽤', 'O'), ('나올', 'O'), ('듯', 'O'), ('싶', 'O'), ('던데', 'O')]","['안철수', '안철수']",0,0.0722,0,0.0266999999999999,0,0.004,0.0722,0,0.0343,0,0
157575,20,MLB,20MLB17780,202203080066319566,MLB20,이재명이 진다면 민주당은 분열하겠죠 6,"지금도 이낙연 지지자, 친문이이재명 싫어하는데선거 진다면분열하겠죠180석이지만 그 힘을 온전히 쓰지 모 할겁니다","이재명이 진다면 민주당은 분열하겠죠 지금도 이낙연 지지자, 친문이이재명 싫어하는데선거 진다면분열하겠죠180석이지만 그 힘을 온전히 쓰지 모 할겁니다",2022-03-08,2022,3,8,17:16:00,553,0,"[('이재명', 'B-PER'), ('이', 'O'), ('진다면', 'O'), ('민주당', 'B-ORG'), ('은', 'O'), ('분열', 'O'), ('하', 'O'), ('겠', 'O'), ('죠', 'O'), ('6', 'B-NOH'), ('지금', 'O'), ('도', 'O'), ('이낙연', 'B-PER'), ('지지자', 'O'), (',', 'O'), ('친문', 'B-PER'), ('이', 'O'), ('이재명', 'B-PER'), ('싫', 'O'), ('어', 'O'), ('하', 'O'), ('는데', 'O'), ('선거', 'O'), ('진다면', 'O'), ('분열', 'O'), ('하', 'O'), ('겠', 'O'), ('죠', 'O'), ('180', 'B-NOH'), ('석', 'I-NOH'), ('이', 'O'), ('지만', 'O'), ('그', 'O'), ('힘', 'O'), ('을', 'O'), ('온전히', 'O'), ('쓰', 'O'), ('지', 'O'), ('모', 'O'), ('할', 'O'), ('겁니다', 'O')]","['이재명', '이낙연', '친문', '이재명']",0,0.0546999999999999,0,0.0451,0,0.0060999999999999,0.0546999999999999,0,0.0353,0,0
142788,20,MLB,20MLB2993,202203090066419202,MLB20,희망회로 들 ㅎㅎㅎ 서울경기가4프로차이자나 3,"계산들해봐라 줄여지는지보고 윤짜장은,,,,서울이겨야돼","희망회로 들 ㅎㅎㅎ 서울경기가4프로차이자나 계산들해봐라 줄여지는지보고 윤짜장은,,,,서울이겨야돼",2022-03-09,2022,3,9,23:08:00,725,0,"[('희망', 'O'), ('회로', 'O'), ('들', 'O'), ('ㅎㅎㅎ', 'O'), ('서울', 'B-LOC'), ('경기', 'O'), ('가', 'O'), ('4', 'B-PNT'), ('프로', 'I-PNT'), ('차이', 'O'), ('자나', 'O'), ('3', 'B-NOH'), ('계산', 'O'), ('들', 'O'), ('해봐라', 'O'), ('줄여', 'O'), ('지', 'O'), ('는지', 'O'), ('보', 'O'), ('고', 'O'), ('윤', 'B-PER'), ('짜장', 'I-PER'), ('은', 'O'), (',', 'O'), (',', 'O'), (',', 'O'), (',', 'O'), ('서울', 'B-LOC'), ('이겨야', 'O'), ('돼', 'O')]",['윤짜장'],0,0.2942,0,0.4052,0,0.0319,0.4052,0,0.2438,0,0
316557,20,MLB,20MLB176762,202112270063959025,MLB20,"코로나 확진자가 줄었는데, 뭔가 반응이 끔찍하네요 4","오늘 코로나 확진자가 모처럼 4천명 대로 떨어졌다는 뉴스를 봤습니다 전 그걸 불펜에서 누가 알려서 처음 알게 됐는데,거기에 댓글이 끔찍하더라고요 확진자가 줄면 문재인 정권에 도움이 되니, 큰일이다 라는 투의 댓글이하나도 아니고, 세 명이나 연이어서 이어지는데,아찔하더라고요 정말 어디까지 가야할까요 확진자가 줄어도 그게 왜 정부 덕이냐, 다 국민과 의료진 노력이 아니냐는 말이 차라리 나았습니다 너무 하더라고요 진짜","코로나 확진자가 줄었는데, 뭔가 반응이 끔찍하네요 오늘 코로나 확진자가 모처럼 4천명 대로 떨어졌다는 뉴스를 봤습니다 전 그걸 불펜에서 누가 알려서 처음 알게 됐는데,거기에 댓글이 끔찍하더라고요 확진자가 줄면 문재인 정권에 도움이 되니, 큰일이다 라는 투의 댓글이하나도 아니고, 세 명이나 연이어서 이어지는데,아찔하더라고요 정말 어디까지 가야할까요 확진자가 줄어도 그게 왜 정부 덕이냐, 다 국민과 의료진 노력이 아니냐는 말이 차라리 나았습니다 너무 하더라고요 진짜",2021-12-27,2021,12,27,11:58:00,535,0,"[('코로나', 'B-POH'), ('확진', 'O'), ('자', 'O'), ('가', 'O'), ('줄', 'O'), ('었', 'O'), ('는데', 'O'), (',', 'O'), ('뭔가', 'O'), ('반응', 'O'), ('이', 'O'), ('끔찍', 'O'), ('하', 'O'), ('네요', 'O'), ('4', 'B-NOH'), ('오늘', 'O'), ('코로나', 'B-POH'), ('확진', 'O'), ('자', 'O'), ('가', 'O'), ('모처럼', 'O'), ('4', 'B-NOH'), ('천', 'I-NOH'), ('명', 'I-NOH'), ('대로', 'O'), ('떨어졌', 'O'), ('다는', 'O'), ('뉴스', 'O'), ('를', 'O'), ('봤', 'O'), ('습니다', 'O'), ('전', 'O'), ('그걸', 'O'), ('불펜', 'O'), ('에서', 'O'), ('누가', 'O'), ('알려서', 'O'), ('처음', 'O'), ('알', 'O'), ('게', 'O'), ('됐', 'O'), ('는데', 'O'), (',', 'O'), ('거기', 'O'), ('에', 'O'), ('댓글', 'O'), ('이', 'O'), ('끔찍', 'O'), ('하', 'O'), ('더라고요', 'O'), ('확진', 'O'), ('자', 'O'), ('가', 'O'), ('줄', 'O'), ('면', 'O'), ('문재인', 'B-PER'), ('정권', 'O'), ('에', 'O'), ('도움', 'O'), ('이', 'O'), ('되', 'O'), ('니', 'O'), (',', 'O'), ('큰일', 'O'), ('이', 'O'), ('다', 'O'), ('라는', 'O'), ('투', 'O'), ('의', 'O'), ('댓글', 'O'), ('이', 'O'), ('하나', 'B-NOH'), ('도', 'O'), ('아니', 'O'), ('고', 'O'), (',', 'O'), ('세', 'B-NOH'), ('명', 'I-NOH'), ('이나', 'O'), ('연이', 'O'), ('어서', 'O'), ('이어지', 'O'), ('는데', 'O'), (',', 'O'), ('아찔', 'O'), ('하', 'O'), ('더라고요', 'O'), ('정말', 'O'), ('어디', 'O'), ('까지', 'O'), ('가', 'O'), ('야', 'O'), ('할까요', 'O'), ('확진', 'O'), ('자', 'O'), ('가', 'O'), ('줄', 'O'), ('어도', 'O'), ('그게', 'O'), ('왜', 'O'), ('정부', 'O'), ('덕', 'O'), ('이', 'O'), ('냐', 'O'), (',', 'O'), ('다', 'O'), ('국민', 'O'), ('과', 'O'), ('의료진', 'O'), ('노력', 'O'), ('이', 'O'), ('아니', 'O'), ('냐는', 'O'), ('말', 'O'), ('이', 'O'), ('차라리', 'O'), ('나았', 'O'), ('습니다', 'O'), ('너무', 'O'), ('하', 'O'), ('더라고요', 'O'), ('진짜', 'O')]",['문재인'],0,0.0994,0,0.0878999999999999,0,0.0023999999999999,0.0994,0,0.0632,0,0
193723,20,MLB,20MLB53928,202202250065922255,MLB20,우리 와이프가 토론보고 윤석열은 6,전쟁광이라고 하도 언플하길래 오늘 토론보니저런 사람이 되어야 우크라이나같이 힘없이 당하지않는다고 하네요,우리 와이프가 토론보고 윤석열은 전쟁광이라고 하도 언플하길래 오늘 토론보니저런 사람이 되어야 우크라이나같이 힘없이 당하지않는다고 하네요,2022-02-25,2022,2,25,21:57:00,1812,0,"[('우리', 'O'), ('와이프', 'O'), ('가', 'O'), ('토론', 'O'), ('보', 'O'), ('고', 'O'), ('윤석열', 'B-PER'), ('은', 'O'), ('6', 'B-POH'), ('전쟁', 'O'), ('광이', 'O'), ('라고', 'O'), ('하도', 'O'), ('언', 'O'), ('플', 'O'), ('하', 'O'), ('길래', 'O'), ('오늘', 'O'), ('토론', 'O'), ('보', 'O'), ('니', 'O'), ('저런', 'O'), ('사람', 'O'), ('이', 'O'), ('되', 'O'), ('어야', 'O'), ('우크라', 'O'), ('이나', 'O'), ('같이', 'O'), ('힘없이', 'O'), ('당하', 'O'), ('지', 'O'), ('않', 'O'), ('는다고', 'O'), ('하', 'O'), ('네요', 'O')]",['윤석열'],0,0.1428,0,0.1289,0,0.0056,0.1428,0,0.0924,0,0
277603,20,MLB,20MLB137808,202201070064394775,MLB20,좌파종자들 내일 김어준 지령도 없어서 안절부절 하네요 ㅋㅋ 1,김어준 지령 없으면 말도 못하는 종자들이라 주말내내 아닥하고 있겠네요,좌파종자들 내일 김어준 지령도 없어서 안절부절 하네요 ㅋㅋ 김어준 지령 없으면 말도 못하는 종자들이라 주말내내 아닥하고 있겠네요,2022-01-07,2022,1,7,21:26:00,205,0,"[('좌파', 'O'), ('종자', 'O'), ('들', 'O'), ('내일', 'O'), ('김어준', 'B-PER'), ('지령', 'O'), ('도', 'O'), ('없', 'O'), ('어서', 'O'), ('안절부절', 'O'), ('하', 'O'), ('네요', 'O'), ('ㅋㅋ', 'O'), ('1', 'B-NOH'), ('김어준', 'B-PER'), ('지령', 'O'), ('없', 'O'), ('으면', 'O'), ('말', 'O'), ('도', 'O'), ('못하', 'O'), ('는', 'O'), ('종자', 'O'), ('들', 'O'), ('이', 'O'), ('라', 'O'), ('주말', 'O'), ('내내', 'O'), ('아', 'O'), ('닥', 'O'), ('하', 'O'), ('고', 'O'), ('있', 'O'), ('겠', 'O'), ('네요', 'O')]","['김어준', '김어준']",1,0.7989,0,0.113399999999999,1,0.9779,0.9779,1,0.6301,1,2
223136,20,MLB,20MLB83341,202202110065438238,MLB20,세금으로 관광도 하고 옷도 사고 좋네 2,이제 본인 돈으로 해야할텐데 어쩌나,세금으로 관광도 하고 옷도 사고 좋네 이제 본인 돈으로 해야할텐데 어쩌나,2022-02-11,2022,2,11,14:30:00,331,0,"[('세금', 'O'), ('으로', 'O'), ('관광', 'O'), ('도', 'O'), ('하', 'O'), ('고', 'O'), ('옷', 'O'), ('도', 'O'), ('사고', 'O'), ('좋', 'O'), ('네', 'O'), ('2', 'B-NOH'), ('이제', 'O'), ('본인', 'O'), ('돈', 'O'), ('으로', 'O'), ('해야', 'O'), ('할텐데', 'O'), ('어쩌', 'O'), ('나', 'O')]",[],0,0.138499999999999,0,0.0221,0,0.0063999999999999,0.138499999999999,0,0.0557,0,0
207612,20,MLB,20MLB67817,202202210065758245,MLB20,대구서 안철수 빠진 선거벽보 발견 작업자 실수인듯 4,대구서 안철수 빠진 선거벽보 발견 작업자 실수인듯 edaily co kr 가끔 보면 지나치게 김어준식 음모론을 사랑하는 바보들이 있는데 누락은 흔히 나오는 실수임,대구서 안철수 빠진 선거벽보 발견 작업자 실수인듯 대구서 안철수 빠진 선거벽보 발견 작업자 실수인듯 edaily co kr 가끔 보면 지나치게 김어준식 음모론을 사랑하는 바보들이 있는데 누락은 흔히 나오는 실수임,2022-02-21,2022,2,21,04:34:00,1184,0,"[('대구', 'B-LOC'), ('서', 'O'), ('안철수', 'B-PER'), ('빠진', 'O'), ('선거', 'O'), ('벽보', 'O'), ('발견', 'O'), ('작업자', 'O'), ('실수', 'O'), ('인', 'O'), ('듯', 'O'), ('4', 'B-NOH'), ('대구', 'B-LOC'), ('서', 'I-LOC'), ('안철수', 'B-PER'), ('빠진', 'O'), ('선거', 'O'), ('벽보', 'O'), ('발견', 'O'), ('작업자', 'O'), ('실수', 'O'), ('인', 'O'), ('듯', 'O'), ('edaily', 'B-POH'), ('co', 'I-POH'), ('kr', 'I-POH'), ('가끔', 'O'), ('보', 'O'), ('면', 'O'), ('지나치', 'O'), ('게', 'O'), ('김어준', 'B-PER'), ('식', 'O'), ('음모론', 'O'), ('을', 'O'), ('사랑', 'O'), ('하', 'O'), ('는', 'O'), ('바보', 'O'), ('들', 'O'), ('이', 'O'), ('있', 'O'), ('는데', 'O'), ('누락', 'O'), ('은', 'O'), ('흔히', 'O'), ('나오', 'O'), ('는', 'O'), ('실수', 'O'), ('임', 'O')]","['안철수', '안철수', '김어준']",0,0.138,0,0.0264999999999999,0,0.0128,0.138,0,0.0591,0,0
318469,20,MLB,20MLB178674,202112260063930252,MLB20,근데 이쁜건 세상살이 무조건 엄청난 플러스네요 3,아 왜 난 ㅜㅜ,근데 이쁜건 세상살이 무조건 엄청난 플러스네요 아 왜 난 ㅜㅜ,2021-12-26,2021,12,26,16:25:00,442,0,"[('근데', 'O'), ('이쁜', 'O'), ('건', 'O'), ('세상', 'O'), ('살', 'O'), ('이', 'O'), ('무조건', 'O'), ('엄청난', 'O'), ('플러스', 'O'), ('네요', 'O'), ('3', 'B-NOH'), ('아', 'O'), ('왜', 'O'), ('난', 'O'), ('ㅜㅜ', 'O')]",[],0,0.0615999999999999,0,0.134199999999999,0,0.0069,0.134199999999999,0,0.0676,0,0
339369,20,MLB,20MLB199574,202112160063560250,MLB20,이재명은 그래도 진솔하지 않나요,말하는거 곧이 곧대로 듣지말라고 직접 알려주시고,이재명은 그래도 진솔하지 않나요 말하는거 곧이 곧대로 듣지말라고 직접 알려주시고,2021-12-16,2021,12,16,21:22:00,165,0,"[('이재명', 'B-PER'), ('은', 'O'), ('그래도', 'O'), ('진솔', 'O'), ('하', 'O'), ('지', 'O'), ('않', 'O'), ('나요', 'O'), ('말', 'O'), ('하', 'O'), ('는', 'O'), ('거', 'O'), ('곧이', 'O'), ('곧대로', 'O'), ('듣', 'O'), ('지', 'O'), ('말', 'O'), ('라고', 'O'), ('직접', 'O'), ('알려', 'O'), ('주', 'O'), ('시', 'O'), ('고', 'O')]",['이재명'],0,0.1694,0,0.0165999999999999,0,0.0058,0.1694,0,0.0639,0,0
259668,20,MLB,20MLB119873,202201160064673808,MLB20,실시간 분노한 조국 센세 ㄷㄷ 14,구체적으로 말하라고 ㅅ ㄲ야뭐가 팩트랑 다르고 뭐가 기가 막힌지를 ㅅ ㄲ야,실시간 분노한 조국 센세 ㄷㄷ 구체적으로 말하라고 ㅅ ㄲ야뭐가 팩트랑 다르고 뭐가 기가 막힌지를 ㅅ ㄲ야,2022-01-16,2022,1,16,22:28:00,2818,0,"[('실시간', 'O'), ('분노', 'O'), ('한', 'O'), ('조국', 'B-PER'), ('센', 'B-NOH'), ('세', 'O'), ('ㄷ', 'O'), ('ㄷ', 'O'), ('14', 'B-NOH'), ('구체', 'O'), ('적', 'O'), ('으로', 'O'), ('말', 'O'), ('하', 'O'), ('라고', 'O'), ('ㅅ', 'O'), ('ㄲ야', 'O'), ('뭐', 'O'), ('가', 'O'), ('팩', 'O'), ('트', 'O'), ('랑', 'O'), ('다르', 'O'), ('고', 'O'), ('뭐', 'O'), ('가', 'O'), ('기', 'O'), ('가', 'O'), ('막', 'O'), ('힌지', 'O'), ('를', 'O'), ('ㅅ', 'O'), ('ㄲ야', 'O')]",['조국'],1,0.6717,0,0.0805,0,0.230199999999999,0.6717,1,0.3275,0,1
